distance,metric,status,discovery_type,granularity,confidence,support,participation,output_dir,discover_prioritization_rules,discover_batching_rules
2.106297281051948,circadian_event_distribution,ok,differentiated_by_resource,60,0.8064869405244384,0.41200636429695764,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020252_2FB3D95B_8707_4D01_843F_260578AFF8AF,False,False
2.243643222165906,circadian_event_distribution,ok,differentiated_by_resource,60,0.8311202658989184,0.49539502592325063,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020605_BCD6EEED_0308_461C_B6FA_F3ACAFC287FB,False,False
2.2781313274040187,circadian_event_distribution,ok,differentiated_by_resource,60,0.8093643731114524,0.40831280734087694,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020306_792D08F7_8D7A_4111_8820_9C2344D422A2,False,False
2.2890650381714055,circadian_event_distribution,ok,differentiated_by_resource,60,0.8064869405244384,0.41200636429695764,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020252_2FB3D95B_8707_4D01_843F_260578AFF8AF,False,False
2.2958474727686826,circadian_event_distribution,ok,differentiated_by_resource,60,0.8015309908980006,0.4310178010491867,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020149_22177315_8F8E_41A7_B84B_0942811D8934,False,False
2.3296710701053978,circadian_event_distribution,ok,differentiated_by_resource,60,0.8093643731114524,0.40831280734087694,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020306_792D08F7_8D7A_4111_8820_9C2344D422A2,False,False
2.329940884602022,circadian_event_distribution,ok,differentiated_by_resource,60,0.7891466392101184,0.454996981952445,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020222_0F035A08_1CE8_4832_9FCD_4C1345F77D24,False,False
2.3320229700596635,circadian_event_distribution,ok,differentiated_by_resource,60,0.7785069688134688,0.3809698351727554,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015918_E3BD2C9D_6613_44C2_A514_F1D5AF232B7D,False,False
2.3526237291091037,circadian_event_distribution,ok,differentiated_by_resource,60,0.7891466392101184,0.454996981952445,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020222_0F035A08_1CE8_4832_9FCD_4C1345F77D24,False,False
2.3571904945759994,circadian_event_distribution,ok,differentiated_by_resource,60,0.803203880697487,0.41759057839967023,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020351_A28B89EB_C642_4769_8D3A_823F84D840D4,False,False
2.406686529602562,circadian_event_distribution,ok,differentiated_by_resource,60,0.8311202658989184,0.49539502592325063,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020605_BCD6EEED_0308_461C_B6FA_F3ACAFC287FB,False,False
2.423894146962826,circadian_event_distribution,ok,differentiated_by_resource,60,0.803203880697487,0.41759057839967023,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020351_A28B89EB_C642_4769_8D3A_823F84D840D4,False,False
2.4428178033425487,circadian_event_distribution,ok,differentiated_by_resource,60,0.7791256149609361,0.3833181290945363,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020651_C1774D57_94FB_4DDA_9073_6782564E1F42,False,False
2.444832425019561,circadian_event_distribution,ok,differentiated_by_resource,60,0.7791256149609361,0.3833181290945363,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020651_C1774D57_94FB_4DDA_9073_6782564E1F42,False,False
2.4574068379481484,circadian_event_distribution,ok,differentiated_by_resource,60,0.8311202658989184,0.49539502592325063,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020605_BCD6EEED_0308_461C_B6FA_F3ACAFC287FB,False,False
2.481838955609963,circadian_event_distribution,ok,differentiated_by_resource,60,0.8106032584927602,0.4922440472368826,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020236_60B33133_5373_4663_B496_C2DCFB17D7BA,False,False
2.4957913588064464,circadian_event_distribution,ok,differentiated_by_resource,60,0.84671782001327,0.4364312502860659,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020321_57597DE9_E95F_4DBD_9D4B_538514D770B7,False,False
2.5248214537976974,circadian_event_distribution,ok,differentiated_by_resource,60,0.803203880697487,0.41759057839967023,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020351_A28B89EB_C642_4769_8D3A_823F84D840D4,False,False
2.531306328668363,circadian_event_distribution,ok,differentiated_by_resource,60,0.8106032584927602,0.4922440472368826,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020236_60B33133_5373_4663_B496_C2DCFB17D7BA,False,False
2.545087270575382,circadian_event_distribution,ok,differentiated_by_resource,60,0.8015309908980006,0.4310178010491867,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020149_22177315_8F8E_41A7_B84B_0942811D8934,False,False
2.5503189177304773,circadian_event_distribution,ok,differentiated_by_resource,60,0.803203880697487,0.41759057839967023,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020351_A28B89EB_C642_4769_8D3A_823F84D840D4,False,False
2.5519718718565882,circadian_event_distribution,ok,differentiated_by_resource,60,0.7891466392101184,0.454996981952445,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020222_0F035A08_1CE8_4832_9FCD_4C1345F77D24,False,False
2.5598901805889507,circadian_event_distribution,ok,differentiated_by_resource,60,0.7791256149609361,0.3833181290945363,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020651_C1774D57_94FB_4DDA_9073_6782564E1F42,False,False
2.563287751494084,circadian_event_distribution,ok,differentiated_by_resource,60,0.8311202658989184,0.49539502592325063,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020605_BCD6EEED_0308_461C_B6FA_F3ACAFC287FB,False,False
2.5702631301149483,circadian_event_distribution,ok,differentiated_by_resource,60,0.8064869405244384,0.41200636429695764,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020252_2FB3D95B_8707_4D01_843F_260578AFF8AF,False,False
2.5722435714801097,circadian_event_distribution,ok,differentiated_by_resource,60,0.7785069688134688,0.3809698351727554,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015918_E3BD2C9D_6613_44C2_A514_F1D5AF232B7D,False,False
2.5926221634120354,circadian_event_distribution,ok,differentiated_by_resource,60,0.70001308426837,0.3053719531607439,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015753_B640DF28_920E_4998_90EC_AB35ADD404C2,False,False
2.5971581243007327,circadian_event_distribution,ok,differentiated_by_resource,60,0.7791256149609361,0.3833181290945363,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020651_C1774D57_94FB_4DDA_9073_6782564E1F42,False,False
2.619288760284764,circadian_event_distribution,ok,differentiated_by_resource,60,0.8015309908980006,0.4310178010491867,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020149_22177315_8F8E_41A7_B84B_0942811D8934,False,False
2.6241472060541886,circadian_event_distribution,ok,differentiated_by_resource,60,0.7791256149609361,0.3833181290945363,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020651_C1774D57_94FB_4DDA_9073_6782564E1F42,False,False
2.6461176030160196,circadian_event_distribution,ok,differentiated_by_resource,60,0.7785069688134688,0.3809698351727554,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015918_E3BD2C9D_6613_44C2_A514_F1D5AF232B7D,False,False
2.6569018479019646,circadian_event_distribution,ok,differentiated_by_resource,60,0.8093643731114524,0.40831280734087694,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020306_792D08F7_8D7A_4111_8820_9C2344D422A2,False,False
2.6606122678936184,circadian_event_distribution,ok,differentiated_by_resource,60,0.8015309908980006,0.4310178010491867,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020149_22177315_8F8E_41A7_B84B_0942811D8934,False,False
2.677595365501662,circadian_event_distribution,ok,differentiated_by_resource,60,0.7623868904882038,0.35727591512047085,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015854_3399DA2D_EB1D_4958_AA6A_D475DDD8BA21,False,False
2.6783376179817537,circadian_event_distribution,ok,differentiated_by_resource,60,0.752872565337713,0.35090763963454275,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020635_483F6B9B_693C_4D34_AC39_00C5B7871E95,False,False
2.680419667811921,circadian_event_distribution,ok,differentiated_by_resource,60,0.7785069688134688,0.3809698351727554,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015918_E3BD2C9D_6613_44C2_A514_F1D5AF232B7D,False,False
2.693668123112279,circadian_event_distribution,ok,differentiated_by_resource,60,0.8106032584927602,0.4922440472368826,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020236_60B33133_5373_4663_B496_C2DCFB17D7BA,False,False
2.6977002912651136,circadian_event_distribution,ok,differentiated_by_resource,60,0.84671782001327,0.4364312502860659,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020321_57597DE9_E95F_4DBD_9D4B_538514D770B7,False,False
2.7073681475168243,circadian_event_distribution,ok,differentiated_by_resource,60,0.8495354441749068,0.2042920536864144,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015955_9B4971BE_2517_409D_9E24_4E053C2DACEA,False,False
2.7113681595833516,circadian_event_distribution,ok,differentiated_by_resource,60,0.6707006608650281,0.39925554240005245,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020436_EB70AEBD_D102_44B1_ABBD_611A8446BE15,False,False
2.7281883521715886,circadian_event_distribution,ok,differentiated_by_resource,60,0.8064869405244384,0.41200636429695764,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020252_2FB3D95B_8707_4D01_843F_260578AFF8AF,False,False
2.730675118817587,circadian_event_distribution,ok,differentiated_by_resource,60,0.7891466392101184,0.454996981952445,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020222_0F035A08_1CE8_4832_9FCD_4C1345F77D24,False,False
2.730767726686751,circadian_event_distribution,ok,differentiated_by_resource,60,0.8093643731114524,0.40831280734087694,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020306_792D08F7_8D7A_4111_8820_9C2344D422A2,False,False
2.734331985857736,circadian_event_distribution,ok,differentiated_by_resource,60,0.8106032584927602,0.4922440472368826,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020236_60B33133_5373_4663_B496_C2DCFB17D7BA,False,False
2.7671012695280983,circadian_event_distribution,ok,differentiated_by_resource,60,0.6925019713695344,0.40799121453958653,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020506_4063BF44_B34A_4B12_95FD_CEBA2F209BCF,False,False
2.7844300564654985,circadian_event_distribution,ok,differentiated_by_resource,60,0.84671782001327,0.4364312502860659,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020321_57597DE9_E95F_4DBD_9D4B_538514D770B7,False,False
2.7900179482901217,circadian_event_distribution,ok,differentiated_by_resource,60,0.7675339313916205,0.12712010270496565,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020008_76A7E32A_B1CB_4805_A865_B6CBC75075D7,False,False
2.803397811917245,circadian_event_distribution,ok,differentiated_by_resource,60,0.8015309908980006,0.4310178010491867,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020149_22177315_8F8E_41A7_B84B_0942811D8934,False,False
2.8055485943817104,circadian_event_distribution,ok,differentiated_by_resource,60,0.8495354441749068,0.2042920536864144,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015955_9B4971BE_2517_409D_9E24_4E053C2DACEA,False,False
2.81196783585263,circadian_event_distribution,ok,differentiated_by_resource,60,0.7111761713923421,0.32021898922942116,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020550_3BD88297_1C78_4DBE_9334_EB53AD947883,False,False
2.8223572964493338,circadian_event_distribution,ok,differentiated_by_resource,60,0.8266349669370721,0.15125532502052286,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015806_8FF54846_F706_4E60_B783_2F79D49A8ED9,False,False
2.8692127219633994,circadian_event_distribution,ok,differentiated_by_resource,60,0.7785069688134688,0.3809698351727554,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015918_E3BD2C9D_6613_44C2_A514_F1D5AF232B7D,False,False
2.8710342407882656,circadian_event_distribution,ok,differentiated_by_resource,60,0.752872565337713,0.35090763963454275,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020635_483F6B9B_693C_4D34_AC39_00C5B7871E95,False,False
2.8714690821234816,circadian_event_distribution,ok,differentiated_by_resource,60,0.8444104267201058,0.1639952534421219,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020036_DF48665C_3C08_46AC_B938_7B5AFBB664AE,False,False
2.876675086098502,circadian_event_distribution,ok,differentiated_by_resource,60,0.8106032584927602,0.4922440472368826,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020236_60B33133_5373_4663_B496_C2DCFB17D7BA,False,False
2.8783667871536402,circadian_event_distribution,ok,differentiated_by_resource,60,0.7134420027635793,0.0909879970803706,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015818_FFFE7709_1286_47A0_8A2B_1136B28A8D4E,False,False
2.886333717351676,circadian_event_distribution,ok,differentiated_by_resource,60,0.8495354441749068,0.2042920536864144,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015955_9B4971BE_2517_409D_9E24_4E053C2DACEA,False,False
2.896341899776077,circadian_event_distribution,ok,differentiated_by_resource,60,0.739092778891218,0.46990046870499363,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020406_66A30279_391A_42AE_A840_219C832A001A,False,False
2.898770790920905,circadian_event_distribution,ok,differentiated_by_resource,60,0.803203880697487,0.41759057839967023,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020351_A28B89EB_C642_4769_8D3A_823F84D840D4,False,False
2.9150785623074738,circadian_event_distribution,ok,differentiated_by_resource,60,0.70001308426837,0.3053719531607439,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015753_B640DF28_920E_4998_90EC_AB35ADD404C2,False,False
2.9255906500641835,circadian_event_distribution,ok,differentiated_by_resource,60,0.7111761713923421,0.32021898922942116,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020550_3BD88297_1C78_4DBE_9334_EB53AD947883,False,False
2.9272712891961556,circadian_event_distribution,ok,differentiated_by_resource,60,0.70001308426837,0.3053719531607439,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015753_B640DF28_920E_4998_90EC_AB35ADD404C2,False,False
2.9306965007936667,circadian_event_distribution,ok,differentiated_by_resource,60,0.7928669028939447,0.06159095026971606,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_020535_1F4E36E6_0CB8_428C_9583_F6A130DAB8A6,False,False
2.940325269477124,circadian_event_distribution,ok,differentiated_by_resource,60,0.8495354441749068,0.2042920536864144,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015955_9B4971BE_2517_409D_9E24_4E053C2DACEA,False,False
2.9431575886067076,circadian_event_distribution,ok,differentiated_by_resource,60,0.7623868904882038,0.35727591512047085,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015854_3399DA2D_EB1D_4958_AA6A_D475DDD8BA21,False,False
2.94823879362891,circadian_event_distribution,ok,differentiated_by_resource,60,0.7623868904882038,0.35727591512047085,0.4,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_015133_F8CDB699_7C51_47E4_B375_FFF5B602E68E\resource_model\iteration_20250303_015854_3399DA2D_EB1D_4958_AA6A_D475DDD8BA21,False,False
